12-Jan-15,RW-6,Balneario de Patillas,Route 2: Arroyo - Luquillo,Re-sampling,240,240,26.00,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Jan-15,RW-14A,Playa Moja Casabe,Route 4: Cabo Rojo,Re-sampling,8,16,26.50,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Jan-15,RW-37,Villa Lamela,Route 4: Cabo Rojo,Re-sampling,<1,<1,26.10,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Jan-15,RW-5,Balneario de Rincón,Route 5: Añasco - Aguadilla,Re-sampling,4,4,26.30,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Jan-15,RW-23,Balneario de Puerto Nuevo,Route: 6: Arecibo – Vega Alta ,Re-sampling,22,102,26.50,Bacteriological Re-sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,Route 1: Dorado - Loíza,Routine,124,82,24.70,8.18/8.15,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-19,Balneario Punta Salinas,Route 1: Dorado - Loíza,Routine,>240,116,25.20,8.13,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-20A,Balneario El Escambrón,Route 1: Dorado - Loíza,Routine,172,116,26.50,8.15,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-21C,Balneario de Carolina,Route 1: Dorado - Loíza,Routine,8,4,26.60,8.48,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-25A,Playa Sixto Escobar,Route 1: Dorado - Loíza,Routine,300,104,26.30,8.21,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-26,Playita del Condado,Route 1: Dorado - Loíza,Routine,236,324,26.00,8.2,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-27,Ocean Park,Route 1: Dorado - Loíza,Routine,280,268,26.30,8.23,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-28,Playa El Alambique,Route 1: Dorado - Loíza,Routine,56,100,26.10,8.39,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-29,Vacía Talega,Route 1: Dorado - Loíza,Routine,16,20,26.50,8.6,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-1A,Balneario La Monserrate,Route 2: Arroyo - Luquillo,Routine,8,16,27.40,8.06,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-2,Balneario Seven Seas,Route 2: Arroyo - Luquillo,Routine,32,16,26.50,8.03,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-30,Playa Guayanés,Route 2: Arroyo - Luquillo,Routine,<1,4,26.30,8.04,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-31,Tropical Beach,Route 2: Arroyo - Luquillo,Routine,4,28,27.20,8.03/8.03,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-32,Playa Azul,Route 2: Arroyo - Luquillo,Routine,12,32,27.10,8.07,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-4,Balneario Punta Santiago,Route 2: Arroyo - Luquillo,Routine,<1,<1,27.10,8.05,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-6,Balneario de Patillas,Route 2: Arroyo - Luquillo,Routine,40,4,25.60,7.97,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-7,Balneario Punta Guilarte,Route 2: Arroyo - Luquillo,Routine,12,4,26.20,8.01,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-12B,Playa el Combate,Route 4: Cabo Rojo,Routine,108,44,25.60,8.13,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-13,Balneario de Boquerón,Route 4: Cabo Rojo,Routine,8,<1,26.10,8.06,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-14A,Playa Moja Casabe,Route 4: Cabo Rojo,Routine,20,128,25.30,8.13/8.13,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-37,Villa Lamela,Route 4: Cabo Rojo,Routine,326,200,25.00,7.88/7.88,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20-Jan-15,RW-8,Playa Buyé ,Route 4: Cabo Rojo,Routine,48,92,25.50,8.06,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jan-15,RW-10,Playa Santa,Route 3: Lajas - Salinas,Routine,>240,4,26.60,8.1,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jan-15,RW-33,Playita Rosada,Route 3: Lajas - Salinas,Routine,<1,<1,26.70,8.12/8.12,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jan-15,RW-34,Playa del Hilton,Route 3: Lajas - Salinas,Routine,4,<1,28.00,8.12,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jan-15,RW-35,Playa Jauca,Route 3: Lajas - Salinas,Routine,16,8,27.30,8.2,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jan-15,RW-36,Balneario de Salinas,Route 3: Lajas - Salinas,Routine,8,20,27.80,8.09/8.07,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jan-15,RW-9,Caña Gorda,Route 3: Lajas - Salinas,Routine,<1,8,27.40,7.95,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jan-15,RW-15,Balneario de Añasco or Balneario Tres Hermanos,Route 5: Añasco - Aguadilla,Routine,4,<1,27.40,8.35/8.34,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jan-15,RW-16,Balneario Crash Boat,Route 5: Añasco - Aguadilla,Routine,4,<1,27.00,8.55,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jan-15,RW-22,Pico de Piedra,Route 5: Añasco - Aguadilla,Routine,4,<1,26.50,8.34,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jan-15,RW-5,Balneario de Rincón,Route 5: Añasco - Aguadilla,Routine,>240,80,26.80,8.3,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jan-15,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,Route: 6: Arecibo – Vega Alta ,Routine,20,12,25.60,8.1,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jan-15,RW-23,Balneario de Puerto Nuevo,Route: 6: Arecibo – Vega Alta ,Routine,8,<1,25.80,8.11/8.11,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jan-15,RW-38,Muelle de Arecibo,Route: 6: Arecibo – Vega Alta ,Routine,8,<1,26.00,8.1,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-Jan-15,RW-39,Mar Chiquita,Route: 6: Arecibo – Vega Alta ,Routine,4,<1,26.00,8.15,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jan-15,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,Route 1: Dorado - Loíza,Re-sampling,4,12,27.3,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jan-15,RW-19,Balneario Punta Salinas,Route 1: Dorado - Loíza,Re-sampling,4,12,25.7,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jan-15,RW-20A,Balneario El Escambrón,Route 1: Dorado - Loíza,Re-sampling,48,4,26.7,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jan-15,RW-25A,Playa Sixto Escobar,Route 1: Dorado - Loíza,Re-sampling,<1,<1,26.7,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jan-15,RW-26,Playita del Condado,Route 1: Dorado - Loíza,Re-sampling,<1,<1,26.5,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jan-15,RW-27,Ocean Park,Route 1: Dorado - Loíza,Re-sampling,>240,132,27,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jan-15,RW-28,Playa El Alambique,Route 1: Dorado - Loíza,Re-sampling,4,4,27,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jan-15,RW-10,Playa Santa,Route 3: Lajas - Salinas,Re-sampling,>240,>240,26.5,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jan-15,RW-12B,Playa el Combate,Route 4: Cabo Rojo,Re-sampling,8,8,26.5,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jan-15,RW-14A,Playa Moja Casabe,Route 4: Cabo Rojo,Re-sampling,16,32,26.5,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jan-15,RW-37,Villa Lamela,Route 4: Cabo Rojo,Re-sampling,<1,<1,26,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jan-15,RW-8,Playa Buyé ,Route 4: Cabo Rojo,Re-sampling,4,68,26.5,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Jan-15,RW-5,Balneario de Rincón,Route 5: Añasco - Aguadilla,Re-sampling,<1,4,24.3,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,Route 1: Dorado - Loíza,Routine,324,12,23.4,8.40/8.39,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-19,Balneario Punta Salinas,Route 1: Dorado - Loíza,Routine,56,40,24.4,8.32,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-20A,Balneario El Escambrón,Route 1: Dorado - Loíza,Routine,16,24,25.4,8.17,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-21C,Balneario de Carolina,Route 1: Dorado - Loíza,Routine,12,8,25.8,8.18,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-25A,Playa Sixto Escobar,Route 1: Dorado - Loíza,Routine,60,<1,25.1,8.15,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-26,Playita del Condado,Route 1: Dorado - Loíza,Routine,64,12,25.3,8.19,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-27,Ocean Park,Route 1: Dorado - Loíza,Routine,>240,>240,25.6,8.18,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-28,Playa El Alambique,Route 1: Dorado - Loíza,Routine,84,>240,25.5,8.18,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-29,Vacía Talega,Route 1: Dorado - Loíza,Routine,168,4,25.5,8.3,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-1A,Balneario La Monserrate,Route 2: Arroyo - Luquillo,Routine,4,4,26.9,8.06,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-2,Balneario Seven Seas,Route 2: Arroyo - Luquillo,Routine,<1,4,27,8.03/8.03,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-30,Playa Guayanés,Route 2: Arroyo - Luquillo,Routine,4,<1,26.3,8.08,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-31,Tropical Beach,Route 2: Arroyo - Luquillo,Routine,28,<1,27,8.04,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-32,Playa Azul,Route 2: Arroyo - Luquillo,Routine,8,4,26.7,8.1,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-4,Balneario Punta Santiago,Route 2: Arroyo - Luquillo,Routine,48,40,26.5,8.05,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-6,Balneario de Patillas,Route 2: Arroyo - Luquillo,Routine,<1,4,25.5,8.05,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-7,Balneario Punta Guilarte,Route 2: Arroyo - Luquillo,Routine,20,8,25.2,7.91/7.92,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-12B,Playa el Combate,Route 4: Cabo Rojo,Routine,68,4,27.3,8.04/8.02,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-13,Balneario de Boquerón,Route 4: Cabo Rojo,Routine,<1,40,27,8.04,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-14A,Playa Moja Casabe,Route 4: Cabo Rojo,Routine,40,>240,26.7,7.95,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-37,Villa Lamela,Route 4: Cabo Rojo,Routine,18,58,25.8,7.8/7.84,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2-Feb-15,RW-8,Playa Buyé ,Route 4: Cabo Rojo,Routine,52,60,27,7.95,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-15,RW-10,Playa Santa,Route 3: Lajas - Salinas,Routine,4,4,26,8.1,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-15,RW-33,Playita Rosada,Route 3: Lajas - Salinas,Routine,4,24,25.8,8.19,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-15,RW-34,Playa del Hilton,Route 3: Lajas - Salinas,Routine,4,8,28.2,8.19,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-15,RW-35,Playa Jauca,Route 3: Lajas - Salinas,Routine,4,44,28.3,8.12/8.14,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-15,RW-36,Balneario de Salinas,Route 3: Lajas - Salinas,Routine,<1,<1,27.9,8.11,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-15,RW-9,Caña Gorda,Route 3: Lajas - Salinas,Routine,144,4,26.5,8,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-15,RW-15,Balneario de Añasco or Balneario Tres Hermanos,Route 5: Añasco - Aguadilla,Routine,38,62,26.1,8.31,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-15,RW-16,Balneario Crash Boat,Route 5: Añasco - Aguadilla,Routine,<1,<1,27.3,8.49/8.50,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-15,RW-22,Pico de Piedra,Route 5: Añasco - Aguadilla,Routine,4,32,26.9,8.43,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-15,RW-5,Balneario de Rincón,Route 5: Añasco - Aguadilla,Routine,8,4,26.1,8.38,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-15,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,Route: 6: Arecibo – Vega Alta ,Routine,48,104,26.5,8.07,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-15,RW-23,Balneario de Puerto Nuevo,Route: 6: Arecibo – Vega Alta ,Routine,20,60,26.1,8.08,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-15,RW-38,Muelle de Arecibo,Route: 6: Arecibo – Vega Alta ,Routine,40,50,26.1,8.09/8.09,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Feb-15,RW-39,Mar Chiquita,Route: 6: Arecibo – Vega Alta ,Routine,<1,60,26.4,8.09,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Feb-15,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,Route 1: Dorado - Loíza,Re-sampling,4,<1,25,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Feb-15,RW-19,Balneario Punta Salinas,Route 1: Dorado - Loíza,Re-sampling,4,<1,27,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Feb-15,RW-27,Ocean Park,Route 1: Dorado - Loíza,Re-sampling,4,4,27,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Feb-15,RW-28,Playa El Alambique,Route 1: Dorado - Loíza,Re-sampling,<1,<1,28,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Feb-15,RW-13,Balneario de Boquerón,Route 4: Cabo Rojo,Re-sampling,<1,4,25.5,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Feb-15,RW-14A,Playa Moja Casabe,Route 4: Cabo Rojo,Re-sampling,132,>240,26,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Feb-15,RW-37,Villa Lamela,Route 4: Cabo Rojo,Re-sampling,4,4,25.5,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Feb-15,RW-8,Playa Buyé ,Route 4: Cabo Rojo,Re-sampling,32,8,26,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Feb-15,RW-15,Balneario de Añasco or Balneario Tres Hermanos,Route 5: Añasco - Aguadilla,Re-sampling,<1,<1,25.5,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Feb-15,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,Route: 6: Arecibo – Vega Alta ,Re-sampling,<1,<1,26.5,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Feb-15,RW-23,Balneario de Puerto Nuevo,Route: 6: Arecibo – Vega Alta ,Re-sampling,12,20,26.5,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Feb-15,RW-38,Muelle de Arecibo,Route: 6: Arecibo – Vega Alta ,Re-sampling,12,76,26,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9-Feb-15,RW-39,Mar Chiquita,Route: 6: Arecibo – Vega Alta ,Re-sampling,4,<1,26.5,Bacteriological Re-Sampling,The information provided is preliminary .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
