Date,Beach ID,Beach Name,Latitude,Longitude,Sampling Route,Sampling Type,"Enterococcus
 (colonies/100 mL)","Temperature
(°C)",pH ,Observations
2017-01-24,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,10,26.50,8.26,
2017-01-24,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,20,24.50,8.07,
2017-01-24,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,31,25.70,8.04,
2017-01-24,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,85,26.50,8.13,
2017-01-24,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,10,26.00,8.19,Proyecto Bandera Azul
2017-01-24,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,62,26.10,8.15/8.15,
2017-01-24,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,10,26.30,8.04,
2017-01-24,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,31,26.80,8.04,
2017-01-24,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,10,26.20,8.08,
2017-01-23,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,10,24.40,8.31,
2017-01-23,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,20,26.40,8.52,
2017-01-23,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,10,27.10,8.53,
2017-01-23,RW-34,Playa Cabullón,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,10,27.60,8.42,
2017-01-23,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,10,27.80,8.27/8.27,
2017-01-23,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,10,26.00,8.18,
2017-01-23,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,10,26.20,8.16,
2017-01-23,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,10,26.60,8.24,
2017-01-23,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,41,25.90,8.19,
2017-01-23,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,31,26.10,8.23/8.22,
2017-01-23,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,10,25.90,7.86,
2017-01-23,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,63,25.60,7.98,
2017-01-23,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,20,25.90,8.01,
2017-01-23,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,20,26.10,8.06/8.06,
2017-01-24,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,83,26.10,8.05,
2017-01-24,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,10,25.10,7.89,
2017-01-24,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,63,26.00,8.04,
2017-01-24,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,10,26.30,7.99/8.00,
2017-01-30,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,RE-sampling,146,25.00,Bacteriological Re-sampling,
2017-02-06,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,10,25.20,7.89,
2017-02-06,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,20,25.50,8.03,
2017-02-06,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,10,26.30,8.14,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-02-06,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,84,26.90,8.13,
2017-02-06,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,41,26.90,8.09/8.09,
2017-02-06,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,10,26.90,7.9,
2017-02-06,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,10,27.60,7.96,
2017-02-06,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,10,28.00,8.00,
2017-02-06,RW-34,Playa Cabullón,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,71,28.60,7.94,
2017-02-06,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,31,28.90,8.01/8.01,
2017-02-06,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,30,25.90,8.13,
2017-02-06,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,30,25.80,8.06,
2017-02-06,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,10,26.10,8.11,
2017-02-06,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,30,27.10,8.10/8.10,
2017-02-07,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,221,25.70,8.03,
2017-02-07,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,10,26.30,8.01,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-02-07,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,10,27.90,8.04,
2017-02-07,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,10,26.80,8.05,
2017-02-07,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,10,26.90,8.03/8.03,
2017-02-07,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,41,26.90,8.05,
2017-02-07,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,31,27.00,8.02,
2017-02-07,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,10,27.40,8.01,
2017-02-07,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,10,27.50,8.03,
2017-02-07,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,465,25.70,7.99,
2017-02-07,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,120,24.70,8.02,
2017-02-07,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,60,26.20,8.25,
2017-02-07,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,52,25.90,8.06,
2017-02-07,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,95,26.10,8.04/8.04,
2017-02-07,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,10,26.80,8.11,Proyecto Bandera Azul                                          Resultado de Coliformes Fecales 4
2017-02-07,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,10,26.40,8.06,
2017-02-07,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,10,26.70,8.09,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-02-07,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,96,26.30,8.03,
2017-02-07,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,10,26.30,8.11,
2017-02-07,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,10,26.50,8.09,
2017-02-07,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,51,26.70,8.10/8.10,
2017-02-13,RW-24A,Balneario Sun Bay,18.0963030,-65.4654220,Vieques,RE-sampling,10,26.20,8.2,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-02-13,RW-24B,Balneario Sun Bay,18.0967220,-65.4589440,Vieques,RE-sampling,62,26.00,8.1/8.1,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-02-13,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,RE-sampling,"1,187",26.50,Bacteriological Re-sampling,
2017-02-13,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,RE-sampling,209,26.90,Bacteriological Re-sampling,
2017-02-13,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,RE-sampling,10,24.00,Bacteriological Re-sampling,
2017-02-13,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,RE-sampling,10,24.50,Bacteriological Re-sampling,
2017-02-13,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,"2,247",25.00,Bacteriological Re-sampling,
2017-02-13,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,RE-sampling,96,27.90,Bacteriological Re-sampling,
2017-02-13,RW-34,Playa Cabullón,17.9692833,-66.6027278,Route 3: Lajas - Salinas,RE-sampling,10,27.10,Bacteriological Re-sampling,
2017-02-21,RW-3B,Playa Flamenco,,,Culebra ,Routine,10,25.00,6.89/6.97,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-02-21,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,132,25.00,8.21,
2017-02-21,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,20,24.90,8.12,
2017-02-21,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,10,25.30,8.10,
2017-02-21,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,85,25.40,8.11,
2017-02-21,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,75,26.00,8.18/8.16,
2017-02-21,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,10,26.50,8.07,
2017-02-21,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,10,26.90,8.22,
2017-02-21,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,10,27.70,8.03,
2017-02-21,RW-34,Playa Cabullón,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,10,28.20,8.23,
2017-02-21,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,10,28.20,8.17/8.17,
2017-02-21,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,31,25.90,7.93,
2017-02-21,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,20,25.90,7.97,
2017-02-21,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,195,26.50,8.02,
2017-02-21,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,10,26.90,8.07/8.07,
2017-02-21,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,10,26.50,8.07,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-02-22,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,30,24.60,7.9,
2017-02-22,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,10,24.30,8.07,
2017-02-22,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,10,25.40,8.12,
2017-02-22,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,41,25.00,8.10,
2017-02-22,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,10,25.70,8.09/8.09,
2017-02-22,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,10,25.90,8.15,
2017-02-22,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,10,26.50,8.18,
2017-02-22,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,10,27.00,8.14,
2017-02-22,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,10,26.80,8.13,
2017-02-22,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,10,25.70,8.04,
2017-02-22,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,51,24.50,8.09,
2017-02-22,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,10,25.70,8.08,
2017-02-22,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,10,26.80,8.16,
2017-02-22,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,10,27.20,8.11/8.11,
2017-02-22,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,10,25.90,8.09,
2017-02-22,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,10,27.30,8.03,
2017-02-22,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,10,26.70,8.03,
2017-02-22,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,41,25.50,8.11,
2017-02-22,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,20,26.00,7.99,
2017-02-22,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,10,26.80,8.00,
2017-02-22,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,10,26.30,8.00/8.00,
2017-02-27,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Re-sampling,10,25.60,Bacteriological Re-sampling,
2017-02-27,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Re-sampling,432,26.30,Bacteriological Re-sampling,
2017-02-27,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Re-sampling,10,27.00,Bacteriological Re-sampling,
2017-02-27,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Re-sampling,10,26.30,Bacteriological Re-sampling,
2017-03-06,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,10,26.80,8.21,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4Col/100 mL
2017-03-07,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,691,24.60,8.07,
2017-03-07,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,231,24.80,8.06,
2017-03-07,RW-20A,Balneario El Escambrón,18.4672361,-66.0899583,Route 1: Dorado - Loíza,Routine,20,22.70,7.29,
2017-03-07,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,Routine,697,24.90,8.09,
2017-03-07,RW-26,Playita del Condado,18.4611306,-66.0824083,Route 1: Dorado - Loíza,Routine,41,25.40,8.11/8.11,
2017-03-07,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,Routine,309,24.70,8.04,
2017-03-07,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,Routine,269,24.50,8.07,
2017-03-07,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,20,24.80,8.09,
2017-03-07,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,Routine,355,25.30,8.09,
2017-03-07,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,169,24.60,8.17,
2017-03-07,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,228,23.80,8.09,
2017-03-07,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,63,24.80,8.17,
2017-03-07,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,"1,500",24.90,8.23,
2017-03-07,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,"10,462",22.90,8.22/8.22,
2017-03-07,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,"1,076",24.40,8.09,
2017-03-07,RW-32,Playa Azul,18.3818667,-65.7184583,Route 2: Arroyo - Luquillo,Routine,20,24.80,8.18,
2017-03-07,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,10,24.50,8.17,
2017-03-06,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,10,26.80,8.21,
2017-03-06,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,10,26.80,8.25,
2017-03-06,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,10,26.80,8.14,
2017-03-06,RW-34,Playa Cabullón,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,10,27.40,8.34,
2017-03-06,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,10,26.90,8.31/8.32,
2017-03-06,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,10,26.00,7.69,
2017-03-06,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,134,26.30,7.92,
2017-03-06,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,724,26.50,8.04,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 112 Col/100 mL
2017-03-06,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,295,26.10,8.14,
2017-03-06,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,85,25.90,8.19/8.20,
2017-03-06,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,20,25.80,7.55,
2017-03-06,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,41,26.00,7.95,
2017-03-06,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,122,25.70,8.08,
2017-03-06,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,97,25.00,8.03/8.03,
2017-03-07,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,512,24.80,8.16,
2017-03-07,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,51,24.70,8.19,
2017-03-07,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,816,25.10,8.24,
2017-03-07,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,52,25.20,8.28/8.28,
2017-03-07,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,"1,076",24.40,8.09,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales >240 Col/100 mL
2017-03-07,RW-1A,Balneario La Monserrate,18.3855917,-65.7294722,Route 2: Arroyo - Luquillo,Routine,10,24.50,8.17,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4 Col/100 mL
2017-03-13,RW-24A,Balneario Sun Bay,18.0963030,-65.4654220,Vieques,RE-sampling,10,26.00,Bacteriological Re-sampling,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4 Col/100 mL
2017-03-13,RW-24B,Balneario Sun Bay,18.0967220,-65.4589440,Vieques,RE-sampling,10,26.00,Bacteriological Re-sampling,Proyecto Bandera Azul                                           Resultado de Coliformes Fecales 4 Col/100 mL
2017-03-13,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,RE-sampling,31,24.40,Bacteriological Re-sampling,
2017-03-13,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,RE-sampling,41,24.70,Bacteriological Re-sampling,
2017-03-13,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,RE-sampling,10,25.80,Bacteriological Re-sampling,
2017-03-13,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,160,26.00,Bacteriological Re-sampling,
2017-03-13,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,RE-sampling,10,26.00,Bacteriological Re-sampling,
2017-03-13,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,RE-sampling,10,26.00,Bacteriological Re-sampling,
2017-03-13,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,RE-sampling,80,26.20,Bacteriological Re-sampling,
2017-03-13,RW-25A,Playa Sixto Escobar,18.4667306,-66.0866667,Route 1: Dorado - Loíza,RE-sampling,10,26.50,Bacteriological Re-sampling,
2017-03-13,RW-27,Ocean Park,18.4530111,-66.0488806,Route 1: Dorado - Loíza,RE-sampling,10,26.70,Bacteriological Re-sampling,
2017-03-13,RW-28,Playa El Alambique,18.4440917,-66.0221500,Route 1: Dorado - Loíza,RE-sampling,10,27.10,Bacteriological Re-sampling,
2017-03-13,RW-29,Vacía Talega,18.4478583,-65.9062306,Route 1: Dorado - Loíza,RE-sampling,10,27.30,Bacteriological Re-sampling,
2017-03-13,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,RE-sampling,10,26.00,Bacteriological Re-sampling,
2017-03-13,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,RE-sampling,41,26.00,Bacteriological Re-sampling,
2017-03-13,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,RE-sampling,10,26.50,Bacteriological Re-sampling,
2017-03-13,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,RE-sampling,10,27.00,Bacteriological Re-sampling,
2017-03-13,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,RE-sampling,10,24.50,Bacteriological Re-sampling,
2017-03-13,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,RE-sampling,10,25.00,Bacteriological Re-sampling,
2017-03-13,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,RE-sampling,20,24.50,Bacteriological Re-sampling,
2017-03-13,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,RE-sampling,10,25.50,Bacteriological Re-sampling,
2017-03-20,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,RE-sampling,10,26.70,Bacteriological Re-sampling,
2017-03-20,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,RE-sampling,708,26.80,Bacteriological Re-sampling,
2017-03-27,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,85,27.7,8.18,
2017-03-27,RW-8,Playa Buyé ,18.0488722,-67.1986250,Route 4: Cabo Rojo,Routine,10,27.6,8.05,
2017-03-27,RW-13,Balneario de Boquerón,18.0194417,-67.1722444,Route 4: Cabo Rojo,Routine,41,27.7,8.03,
2017-03-27,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,41,28.3,8.03,
2017-03-27,RW-12B,Playa el Combate,17.9747944,-67.2129056,Route 4: Cabo Rojo,Routine,10,28.5,8.13/8.14,
2017-03-27,RW-33,Playita Rosada,17.9717167,-66.0315000,Route 3: Lajas - Salinas,Routine,10,27.9,8.15,
2017-03-27,RW-10,Playa Santa,17.9377111,-66.9551972,Route 3: Lajas - Salinas,Routine,121,28.6,8.27,
2017-03-27,RW-9,Caña Gorda,17.9525306,-66.8845611,Route 3: Lajas - Salinas,Routine,20,30.9,8.65,
2017-03-27,RW-34,Playa Cabullón,17.9692833,-66.6027278,Route 3: Lajas - Salinas,Routine,10,28.6,8.19,
2017-03-27,RW-36,Balneario de Salinas,17.9775889,-66.3324972,Route 3: Lajas - Salinas,Routine,10,29.5,8.16/8.15,
2017-03-27,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,75,27.6,8.21,
2017-03-27,RW-5,Balneario de Rincón,18.3409250,-67.2560056,Route 5: Añasco - Aguadilla,Routine,98,28.4,8.20,
2017-03-27,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,598,28.5,8.22,
2017-03-27,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,10,29.4,8.21/8.22,
2017-03-28,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,41,26.4,8.01,
2017-03-28,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,10,27.0,8.17,
2017-03-28,RW-23,Balneario de Puerto Nuevo,18.4913667,-66.3990444,Route: 6: Arecibo – Vega Alta ,Routine,10,27.3,8.21,
