Date,Beach ID,Beach Name,Latitude,Longitude,Sampling Route,Sampling Type,Enterococcus_colonies,"Temperature
(°C)",pH ,Observations,Year,Month
2018-09-24,RW-37,Villa Lamela,18.0645333,-67.1975278,Route 4: Cabo Rojo,Routine,187.0,28.7,7.89,,2018,9
2018-09-24,RW-22,Pico de Piedra,18.3843639,-67.2129889,Route 5: Añasco - Aguadilla,Routine,84.0,29.8,8.13,,2018,9
2018-09-25,RW-17,Balneario Cerro Gordo or Javier Calderón Nieves,18.4812500,-66.3406556,Route: 6: Arecibo – Vega Alta ,Routine,95.0,28.9,8.08,,2018,9
2018-10-02,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,272.0,29.3,7.85,,2018,10
2018-10-01,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,75.0,29.50,7.96,,2018,10
2018-10-01,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,131.0,30.00,7.88,,2018,10
2018-10-01,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,74.0,29.50,8.01,,2018,10
2018-10-02,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,886.0,27.70,8.28,,2018,10
2018-10-09,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Re-sampling ,72.0,29.50,Re-sampling ,,2018,10
2018-10-09,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Re-sampling ,218.0,30.30,Re-sampling ,,2018,10
2018-10-09,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Re-sampling ,85.0,28.20,Re-sampling ,,2018,10
2018-10-16,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,108.0,27.70,8.06,,2018,10
2018-10-16,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,528.0,28.70,8.1,,2018,10
2018-10-16,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,187.0,27.70,8.13,,2018,10
2018-10-16,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,84.0,27.80,8.14,,2018,10
2018-10-16,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,109.0,27.50,8.09,,2018,10
2018-10-16,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,119.0,28.5,8.21,,2018,10
2018-10-02,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,272.0,29.3,7.85,,2018,10
2018-10-01,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Routine,75.0,29.50,7.96,,2018,10
2018-10-01,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Routine,131.0,30.00,7.88,,2018,10
2018-10-01,RW-16,Balneario Crash Boat,18.4576667,-67.1637778,Route 5: Añasco - Aguadilla,Routine,74.0,29.50,8.01,,2018,10
2018-10-02,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,886.0,27.70,8.28,,2018,10
2018-10-09,RW-15,Balneario de Añasco or Balneario Tres Hermanos,18.2879972,-67.1939222,Route 5: Añasco - Aguadilla,Re-sampling ,72.0,29.50,Re-sampling,,2018,10
2018-10-09,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Re-sampling ,218.0,30.30,Re-sampling,,2018,10
2018-10-09,RW-14A,Playa Moja Casabe,17.9858100,-67.2145900,Route 4: Cabo Rojo,Re-sampling ,85.0,28.20,Re-sampling,,2018,10
2018-10-16,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,108.0,27.70,8.06,,2018,10
2018-10-16,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,528.0,28.70,8.1,,2018,10
2018-10-16,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,187.0,27.70,8.13,,2018,10
2018-10-16,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Routine,84.0,27.80,8.14,,2018,10
2018-10-16,RW-2,Balneario Seven Seas,18.3692667,-65.6360722,Route 2: Arroyo - Luquillo,Routine,109.0,27.50,8.09,,2018,10
2018-10-16,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,119.0,28.5,8.21,,2018,10
2018-10-16,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,528.0,28.7,8.16,,2018,10
2018-10-30,RW-19,Balneario Punta Salinas,18.4716583,-66.1859944,Route 1: Dorado - Loíza,Routine,82.0,28.6,8.04,,2018,10
2018-10-30,RW-6,Balneario de Patillas,17.9739750,-65.9889806,Route 2: Arroyo - Luquillo,Routine,228.0,28.1,7.96,,2018,10
2018-10-30,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,173.0,27.2,8.3,,2018,10
2018-11-05,RW-38,Muelle de Arecibo,,,,,187.0,28.7,Re-sampling,,2018,11
2018-11-14,RW-18,Balneario Manuel “Nolo” Morales or Sardinera,18.4746944,-66.2808917,Route 1: Dorado - Loíza,Routine,74.0,27.8,8.12,,2018,11
2018-11-14,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Routine,183.0,27.7,8.01,,2018,11
2018-11-14,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Routine,988.0,27.9,8.07,,2018,11
2018-11-14,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Routine,602.0,27.9,8.15,,2018,11
2018-11-14,RW-38,Muelle de Arecibo,18.4792583,-66.7004667,Route: 6: Arecibo – Vega Alta ,Routine,75.0,27.4,8.22,,2018,11
2018-11-14,RW-39,Mar Chiquita,18.4729167,-66.4856556,Route: 6: Arecibo – Vega Alta ,Routine,96.0,27.7,8.31,,2018,11
2018-11-20,RW-7,Balneario Punta Guilarte,17.9620417,-66.0400000,Route 2: Arroyo - Luquillo,Re-sampling ,74.0,28.0,Re-sampling,PRELIMINARY,2018,11
2018-11-20,RW-30,Playa Guayanés,18.0626944,-65.8191944,Route 2: Arroyo - Luquillo,Re-sampling ,75.0,28.5,Re-sampling,PRELIMINARY,2018,11
2018-11-20,RW-4,Balneario Punta Santiago,18.1584139,-65.7551861,Route 2: Arroyo - Luquillo,Re-sampling ,148.0,29,Re-sampling,PRELIMINARY,2018,11
2018-11-20,RW-31,Tropical Beach,18.1869278,-65.7259667,Route 2: Arroyo - Luquillo,Re-sampling ,166.0,29.5,Re-sampling,PRELIMINARY,2018,11
2018-11-27,RW-21C,Balneario de Carolina,18.4459889,-66.0035722,Route 1: Dorado - Loíza,Routine,189.0,27.3,8.36,,2018,11
